コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
2432	ディー・エヌ・エー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	2405.5	2.74	66.0	2.8	66.0	2.74	配当あり	いいえ	14.07	1.11	2349.8	2885.0	2200.5	Industrials	あり	プロ野球・バスケット観戦チケット: 100株以上 | ・観戦チケット 1枚 ・Wonderia（ワンダリア）入館チケット 1枚 | ■川崎ブレイブサンダース 2025-26 シーズン（2025年10月開幕のシーズン）となります。 / 300株以上 | ・観戦チケット3枚 ・Wonderia（ワンダリア）入館チケット 1枚	100	高			OK	OK	OK	通常掲載可	OK	OK
2433	博報堂ＤＹホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	1115.0	2.87	32.0	2.89	32.0	2.87	配当あり	いいえ	24.19	1.03	4003.2	1260.0	973.5	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2435	シダー	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	204.0	3.92	8.0	3.9	8.0	3.92	配当あり	いいえ	4.37	1.17	22.9	294.0	201.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
2436	共同ピーアール	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1038.0	1.54	16.0	1.5	16.0	1.54	配当あり	いいえ	10.71	2.02	90.7	1103.0	826.0	Communication Services	あり	プレミアム優待倶楽部ポイント: 200株以上 | 【半年以上保有】 1,500ポイント 【1年以上保有】 1,650ポイント 【2年以上保有】 1,800ポイント | ※2026年7月1日を効力発生日とする1：2の株式分割が予定されています。 ◇株主名簿に、同一の株主番号で継続して２単元(200株)以上保有する株主様として記載されることが条件。 《繰越条件》付与された優待ポイントは１回に限り次年度へ繰越すことができます。 ※1、株主優待ポイント表に基づき、保有する株式数及び保有期間に応じてポイントが加算され、「株主優待特設サイト」において、食品、電化製品、ギフト、旅行・体験等に交換することがで	200	高			OK	OK	OK	通常掲載可	OK	OK
2437	Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	552.0						配当未取得			2.98	60.8	794.0	236.0	Consumer Cyclical	あり	QUOカード: 1,000株以上 | 1,000円相当	1000	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2438	アスカネット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	311.0	2.25	7.0	2.27	7.0	2.25	配当あり	いいえ	16.42	0.87	46.7	442.0	302.0	Consumer Cyclical	あり	自社サービス優待割引券: 100株以上 | 1,000円相当 / 1枚（1,000円相当） | ※「My Book」「フォトグッズ」「オートアルバム」サービスで利用可能。 ※2、1オーダーに割引利用券は1枚限り。 / 400株以上 | 1,000円相当 / 2枚（2,000円相当） / 2,000株以上 | 1,000円相当 / 6枚（6,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
2440	ぐるなび	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	117.0						配当未取得		27.99	1.27	66.0	267.0	115.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2445	タカミヤ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	392.0	5.1	20.0	5.14	20.0	5.1	配当あり	いいえ	10.36	0.76	179.7	482.0	315.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2449	プラップジャパン	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1031.0	3.98	41.0	3.9	41.0	3.98	配当あり	いいえ	9.72	0.85	45.9	1224.0	990.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
244A	グロースエクスパートナーズ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1179.0						配当未取得		8.48	1.09	39.6	2672.0	1045.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2454	オールアバウト	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	338.0	0.3	1.0	0.3	1.0	0.3	配当あり	いいえ		1.33	47.6	420.0	336.0	Communication Services	あり	プレミアム優待倶楽部ポイント: 300株以上 | 【1年未満株主】 1,000ポイント(年間 2,000ポイント) 【1年以上株主】 1,100ポイント(年間 2,200ポイント) | 「株主優待ポイント表」に 基づいて、株主へ株主優待 ポイントを進呈し、株主限 定の特設インターネット・ サイトにおいて、そのポイ ントと食品、電化製品、ギ フト、旅行・体験等に交換 できる。また、社会貢献活 動への寄付も可能。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレ	300	高			OK	OK	OK	通常掲載可	OK	OK
2459	アウンコンサルティング	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	158.0						配当未取得			3.69	11.9	564.0	154.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
245A	ＩＮＧＳ	グロース（内国株式）	6100	小売業	14	小売	-	-	2327.0						配当未取得		16.5	2.77	58.7	3720.0	2250.0	Consumer Cyclical	あり	食事券（電子チケット）: 100株以上 | 【6カ月以上保有】 2,000円相当 （年間　4,000円相当） | ※食事券は1枚1,000円相当 ※1、ラーメン店にて利用は1枚につき、券売機及びメニュー表から一品が無料 ※2、レストラン店(一部店舗除く)にての利用は、食事券枚数分の金額を割引 ※3、ECサイトにおける冷凍商品を選択する場合は、食事券枚数分の金額を割引（5,000円分まで） ■継続保有期間について 毎年２月末日及び８月末日の当社株主名簿に、同一株主番号で２回以上連続して記載または記録されている株主様。 / 300株以上 | 【6カ月以上保有】 6,000円相当 （年間　12,00	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2461	ファンコミュニケーションズ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	410.0	5.12	21.0	5.11	21.0	5.12	配当あり	いいえ	20.78	1.66	269.2	549.0	400.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2462	ライク	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1440.0	4.17	60.0	4.18	60.0	4.17	配当あり	いいえ	11.92	1.57	276.3	1650.0	1350.0	Industrials	あり	プレミアム優待倶楽部ポイント: 300株以上 | 4,000ポイント | ※株主限定の特設インターネットサイトにおいて、その株主優待ポイントと食品、電化製品、ギフト、旅行・体験、雑貨など に加えて、電子マネー・ポイントも含む 5,000点以上の優待商品に交換できる。 ※ポイントは次年度へ繰越すことができる（次年度への1回限り） ※1ポイント≒1円相当。 ■贈呈時期 毎年7月予定 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することが	300	高			OK	OK	OK	通常掲載可	OK	OK
2464	Ａｏｂａ‐ＢＢＴ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	319.0	3.45	11.0	3.46	11.0	3.45	配当あり	いいえ	14.73	0.86	40.4	363.0	304.0	Consumer Defensive	あり	自社教育プログラム優待割引、宿泊優待: 100株以上 | 30,000円割引 | ◆利用可能なプログラム 1、Mission：English（ビジネスに直結する実践英語力を習得するコース） 2、Business Breakthrough Ch 3、大前研一ライブ・アワー / 1,000株以上 | 45,000円割引	100	高			OK	OK	OK	通常掲載可	OK	OK
2469	ヒビノ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2780.0	1.62	45.0	1.6	45.0	1.62	配当あり	いいえ	9.03	1.96	275.6	4370.0	2266.0	Technology	あり	株主優待ポイント: 100株以上 | 【3年未満保有】 1,000ポイント 【3年以上保有】 2,000ポイント | ※2026年10月1日を効力発生日とする1：2の株式分割が予定されています。 ※必要株数は分割後（2027年3月末）を表示しています。 ※ポイント交換例 【1,000ポイント】 ・「ケネディハウス銀座」ミュージックチャージチケット（3,500円相当）×１枚 ・「リアルディーバス」ミュージックチャージチケット（4,500円分のミュージックチャージに利用可能）×１枚 ・オリジナルQUOカード （1,000円分）×１枚 ・社会貢献活動団体への寄付（1,500円） 【2,000ポイント	100	高			OK	OK	OK	通常掲載可	OK	OK
246A	アスア	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1110.0	0.63	7.0	0.66	7.0	0.63	配当あり	いいえ	25.12	2.8	28.4	1220.0	572.0	Industrials	あり	デジタルギフト: 200株以上 | 優待還元額は期初業績予想と同時に発表（8 月） 対象株主様の人数で分配 | ※2026年12月より【6カ月以上継続保有】株主が対象。 ■継続保有期間について 6 月末および 12 月末の株主名簿に、200 株以上を同一株主番号で連続記録 ■案内時期 基準日から3カ月以内	200	高			OK	OK	OK	通常掲載可	OK	OK
2471	エスプール	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	256.0	3.91	10.0	3.95	10.0	3.91	配当あり	いいえ	13.88	2.14	199.9	368.0	222.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2475	ＷＤＢホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1731.0	6.53	113.0	6.53	113.0	6.53	配当あり	いいえ	12.22	1.01	332.1	1880.0	1483.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2477	手間いらず	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2229.0	1.79	40.0	1.81	40.0	1.79	配当あり	いいえ	12.76	8.11	131.5	3385.0	2101.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2479	ジェイテック	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	227.0	8.81	20.0	8.85	20.0	8.81	配当あり	いいえ	12.36	1.23	18.2	264.0	217.0	Technology	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
247A	Ａｉロボティクス	グロース（内国株式）	3200	化学	4	素材・化学	-	-	714.0						配当未取得		17.61	7.66	463.7	2146.0	628.0	Consumer Defensive	あり	自社商品: 100株以上 | 【6ヵ月以上保有】 約9,000円（税込）相当 ※2025年9月実績：生VC美白美容液１箱（28包）と生VAダーマ美容液１箱（28包）のセット | ■継続保有期間について 基準日（毎年３月31日及び９月30日）時点の株主名簿にて100株（１単元）以上の当社株式を保有されていることが確認できる株主様。 ■贈呈時期 確定日から3カ月以内	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2480	システム・ロケーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1700.0	2.24	38.0	2.24	38.0	2.24	配当あり	いいえ	20.2	1.48	60.0	1974.0	1413.0	Industrials	あり	QUOカード: 100株以上 | 9月末：1,000円相当 3月末：500円相当 | ■贈呈時期 確定日9月末：第２四半期 株主通信に同封 確定日3月末：株主通信に同封 / 300株以上 | 9月末：5,000円相当 3月末：4,000円相当 / 500株以上 | 9月末：10,000円相当 3月末：4,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2481	タウンニュース社	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	664.0	3.01	20.0	3.06	20.0	3.01	配当あり	いいえ	9.58	0.66	36.7	829.0	631.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2483	翻訳センター	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2052.0	6.82	140.0	6.83	140.0	6.82	配当あり	いいえ	14.89	0.98	68.9	2208.0	1733.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2484	出前館	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	116.0						配当未取得			0.51	129.2	248.0	114.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2485	ティア	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	473.0	4.23	20.0	4.23	20.0	4.23	配当あり	いいえ	27.17	1.18	106.4	623.0	438.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
2488	ＪＴＰ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1293.0	3.87	50.0	3.79	50.0	3.87	配当あり	いいえ	10.72	2.47	71.2	1679.0	1117.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
